trial_id,split,task_name,topic,risk_level,difficulty,response_pattern,input_client_statement,input_counselor_response,input_text,ground_truth,ground_truth_binary,model_output,model_probability,human_rating_of_model_output,dataset_source
train_2519,train,counselor_response_appropriateness,sleep_dysregulation,low,medium,reflective_collaboration,My sleep schedule is chaotic and I cannot function during the day.,It sounds like sleep problems has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,Client: My sleep schedule is chaotic and I cannot function during the day. Counselor response: It sounds like sleep problems has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2520,train,counselor_response_appropriateness,family_conflict,moderate,easy,invalidation,I feel guilty setting boundaries with relatives even when I need space.,You are overreacting. this is not a big deal.,Client: I feel guilty setting boundaries with relatives even when I need space. Counselor response: You are overreacting. this is not a big deal.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2521,train,counselor_response_appropriateness,career_burnout,moderate,easy,invalidation,I am behind on tasks and feel anxious whenever email notifications pop up.,This is not worth this much emotion. you just need to be positive.,Client: I am behind on tasks and feel anxious whenever email notifications pop up. Counselor response: This is not worth this much emotion. you just need to be positive.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2522,train,counselor_response_appropriateness,academic_stress,moderate,easy,invalidation,"for the past two weeks, I have been panicking before licensure prep and I cannot sleep.",You are overreacting. you should just toughen up.,"Client: for the past two weeks, I have been panicking before licensure prep and I cannot sleep. Counselor response: You are overreacting. you should just toughen up.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2523,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,validation_open_question,I wake up exhausted even when I am in bed all night.,Thank you for sharing this. It makes sense that you feel on edge given nighttime rumination. What feels hardest right now?,Client: I wake up exhausted even when I am in bed all night. Counselor response: Thank you for sharing this. It makes sense that you feel on edge given nighttime rumination. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2524,train,counselor_response_appropriateness,academic_stress,moderate,hard,strengths_reframe,"for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep.","Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?","Client: for the past two weeks, I have been panicking before my practicum evaluation and I cannot sleep. Counselor response: Part of you is exhausted, and part of you keeps showing up anyway. What has helped you get through even the toughest days?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2525,train,counselor_response_appropriateness,relationship_conflict,low,medium,reflective_collaboration,My partner and I keep having the same fight and I feel unheard.,It sounds like communication at home has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,Client: My partner and I keep having the same fight and I feel unheard. Counselor response: It sounds like communication at home has been taking a lot of energy. Would it help if we identified a short plan for this week for this week?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2526,train,counselor_response_appropriateness,family_conflict,moderate,easy,validation_open_question,Calls with my parents leave me tense for the rest of the day.,Thank you for sharing this. It makes sense that you feel numb given family pressure. What feels hardest right now?,Client: Calls with my parents leave me tense for the rest of the day. Counselor response: Thank you for sharing this. It makes sense that you feel numb given family pressure. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
train_2527,train,counselor_response_appropriateness,grief_loss,moderate,medium,reflective_collaboration,"I keep thinking I should be doing better by now, but I still break down.",It sounds like grief has been taking a lot of energy. Would it help if we identified one concrete next step for this week?,"Client: I keep thinking I should be doing better by now, but I still break down. Counselor response: It sounds like grief has been taking a lot of energy. Would it help if we identified one concrete next step for this week?",appropriate,1,,,,synthetic_custom_created_for_hw2
train_2528,train,counselor_response_appropriateness,sleep_dysregulation,low,easy,invalidation,I wake up exhausted even when I am in bed all night.,This is not worth this much emotion. you should just toughen up.,Client: I wake up exhausted even when I am in bed all night. Counselor response: This is not worth this much emotion. you should just toughen up.,problematic,0,,,,synthetic_custom_created_for_hw2
train_2529,train,counselor_response_appropriateness,career_burnout,moderate,easy,judgmental_blame,"for the last few days, every shift leaves me exhausted and irritable.","This sounds like poor choices, not stress. You should just be more responsible.","Client: for the last few days, every shift leaves me exhausted and irritable. Counselor response: This sounds like poor choices, not stress. You should just be more responsible.",problematic,0,,,,synthetic_custom_created_for_hw2
train_2530,train,counselor_response_appropriateness,grief_loss,moderate,easy,validation_open_question,Certain places remind me of them and I shut down emotionally.,Thank you for sharing this. It makes sense that you feel numb given mourning. What feels hardest right now?,Client: Certain places remind me of them and I shut down emotionally. Counselor response: Thank you for sharing this. It makes sense that you feel numb given mourning. What feels hardest right now?,appropriate,1,,,,synthetic_custom_created_for_hw2
